filename,time,duration,content,stdout,stderr
20220525160036323707_st1.seed,2022-05-25_09:31:08,0:6:29:27,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau!834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fa2940x4f95f8Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 320comma crashing now!\nSuccessfully triggered bug 320comma crashing now!\nSuccessfully triggered bug 320comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==7851==ERROR: AddressSanitizer: SEGV on unknown address 0x617c3b0a3fa0 (pc 0x7f73d5a7c750 bp 0x7fff30aed5a0 sp 0x7fff30aed568 T0)\n==7851==The signal is caused by a READ memory access.\n    #0 0x7f73d5a7c750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fe489 in fadvise /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fadvise.c:43:15\n    #2 0x4fa2d4 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:483:3\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7f73d5a16c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==7851==ABORTING\n',,,
20220525160039108270_st1.seed,2022-05-25_09:31:08,0:6:29:30,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n!ual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fa2940x4f95f8Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 320comma crashing now!\nSuccessfully triggered bug 320comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==7863==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723ae058 (pc 0x7fafe2fad750 bp 0x7ffc8efc9210 sp 0x7ffc8efc91d8 T0)\n==7863==The signal is caused by a READ memory access.\n    #0 0x7fafe2fad750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fe489 in fadvise /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fadvise.c:43:15\n    #2 0x4fa2d4 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:483:3\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fafe2f47c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==7863==ABORTING\n',,,
20220525160039984268_st1.seed,2022-05-25_09:31:08,0:6:29:31,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau!834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fa2940x4f95f8Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 320comma crashing now!\nSuccessfully triggered bug 320comma crashing now!\nSuccessfully triggered bug 320comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==7866==ERROR: AddressSanitizer: SEGV on unknown address 0x617c3b0a3fa0 (pc 0x7fbef4129750 bp 0x7fffc2bf5990 sp 0x7fffc2bf5958 T0)\n==7866==The signal is caused by a READ memory access.\n    #0 0x7fbef4129750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fe489 in fadvise /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fadvise.c:43:15\n    #2 0x4fa2d4 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:483:3\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fbef40c3c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==7866==ABORTING\n',,,
20220525161037386466_st1.seed,2022-05-25_09:31:08,0:6:39:28,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nLual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fe0e8Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 277comma crashing now!\nSuccessfully triggered bug 277comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==15795==ERROR: AddressSanitizer: SEGV on unknown address 0x7fff692f1f90 (pc 0x7fe09fc1eb14 bp 0x7fff692f1f90 sp 0x7ffc06236ac0 T0)\n==15795==The signal is caused by a READ memory access.\n    #0 0x7fe09fc1eb14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fe09fbc0c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==15795==ABORTING\n',,,
20220525161448360802_st1.seed,2022-05-25_09:31:08,0:6:43:39,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\x1eual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fe497Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 323comma crashing now!\nSuccessfully triggered bug 323comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==20598==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723addd0 (pc 0x7fedf6d2b750 bp 0x7ffd57336220 sp 0x7ffd573361e8 T0)\n==20598==The signal is caused by a READ memory access.\n    #0 0x7fedf6d2b750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fe489 in fadvise /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fadvise.c:43:15\n    #2 0x4fa2d4 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:483:3\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7fedf6cc5c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==20598==ABORTING\n',,,
20220525161449258839_st1.seed,2022-05-25_09:31:08,0:6:43:40,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau\x1e834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f52f50x4fe497Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 323comma crashing now!\nSuccessfully triggered bug 323comma crashing now!\nSuccessfully triggered bug 323comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==20601==ERROR: AddressSanitizer: SEGV on unknown address 0x6179b30a3fa0 (pc 0x7f034a759750 bp 0x7ffcb8ea5e20 sp 0x7ffcb8ea5de8 T0)\n==20601==The signal is caused by a READ memory access.\n    #0 0x7f034a759750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x4fe489 in fadvise /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fadvise.c:43:15\n    #2 0x4fa2d4 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:483:3\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7f034a6f3c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==20601==ABORTING\n',,,
20220525162436715170_st1.seed,2022-05-25_09:31:08,0:6:53:28,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xf1834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fb9240x4fbd05Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30963==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffe247a06b8 (pc 0x7fbc772ae255 bp 0x7ffd3305a2b0 sp 0x7ffd33059a48 T0)\n==30963==The signal is caused by a WRITE memory access.\n    #0 0x7fbc772ae255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7fbc77214c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30963==ABORTING\n',,,
20220525162437703077_st1.seed,2022-05-25_09:31:08,0:6:53:29,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\xf1tal834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fb9240x4fbd05Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30966==ERROR: AddressSanitizer: SEGV on unknown address 0x7fff228b346d (pc 0x7fdca60fa255 bp 0x7ffeb629bce0 sp 0x7ffeb629b478 T0)\n==30966==The signal is caused by a WRITE memory access.\n    #0 0x7fdca60fa255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7fdca6060c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30966==ABORTING\n',,,
20220525162440694532_st1.seed,2022-05-25_09:31:08,0:6:53:32,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlat\xf1834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fb9240x4fbd05Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30978==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffdbd5c55e8 (pc 0x7f8637c79255 bp 0x7ffccbe7f1e0 sp 0x7ffccbe7e978 T0)\n==30978==The signal is caused by a WRITE memory access.\n    #0 0x7f8637c79255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7f8637bdfc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30978==ABORTING\n',,,
20220525162441678698_st1.seed,2022-05-25_09:31:08,0:6:53:33,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\n\xf1tal834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFg0x4f4fd90x4fb9240x4fbd05Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 368comma crashing now!\nSuccessfully triggered bug 368comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==30981==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffe12c8e51d (pc 0x7f2e03095255 bp 0x7ffda6676d90 sp 0x7ffda6676528 T0)\n==30981==The signal is caused by a WRITE memory access.\n    #0 0x7f2e03095255  (/lib/x86_64-linux-gnu/libc.so.6+0xbb255)\n    #1 0x43ae8a in __interceptor_memcpy.part.46 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:810\n    #2 0x4fba7c in set_uint32 /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:94:3\n    #3 0x4fb996 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:106:3\n    #4 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #5 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #6 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #7 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #8 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #9 0x7f2e02ffbc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #10 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0xbb255) \n==30981==ABORTING\n',,,
20220525163224611474_st1.seed,2022-05-25_09:31:08,0:7:1:15,b'\xebtal\x00\x00\x00\x0014ef2f7fbcfa95802afc9\x00\x00\x00\x00 \x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00e\x00dd15fbc8602c16d52981f037\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x006045834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'Successfully triggered bug 374comma crashing now!\nSuccessfully triggered bug 374comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==4450==ERROR: AddressSanitizer: SEGV on unknown address 0x61bb723aacc8 (pc 0x7f284bbd5750 bp 0x7ffe96e50660 sp 0x7ffe96e50618 T0)\n==4450==The signal is caused by a READ memory access.\n    #0 0x7f284bbd5750 in fileno_unlocked (/lib/x86_64-linux-gnu/libc.so.6+0x87750)\n    #1 0x503ab9 in rpl_fclose /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/fclose.c:71:33\n    #2 0x4fa3a1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:494:20\n    #3 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #4 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #5 0x7f284bb6fc86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #6 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV (/lib/x86_64-linux-gnu/libc.so.6+0x87750) in fileno_unlocked\n==4450==ABORTING\n',,,
20220525164640433385_st1.seed,2022-05-25_09:31:08,0:7:15:31,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nlau\x00834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4fbcb7Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 353comma crashing now!\nSuccessfully triggered bug 353comma crashing now!\nSuccessfully triggered bug 353comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==17116==ERROR: AddressSanitizer: SEGV on unknown address 0x7ffdeb490598 (pc 0x0000004fb7a7 bp 0x7ffda3c1a750 sp 0x7ffda3c1a710 T0)\n==17116==The signal is caused by a READ memory access.\n    #0 0x4fb7a7 in md5_read_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:103:113\n    #1 0x4fbd04 in md5_finish_ctx /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:134:10\n    #2 0x4fdd23 in md5_stream /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:206:3\n    #3 0x4fa2e1 in digest_file /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:485:9\n    #4 0x4f95f7 in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:696:43\n    #5 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #6 0x7f4bd93e9c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #7 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: SEGV /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/lib/md5.c:103:113 in md5_read_ctx\n==17116==ABORTING\n',,,
20220525165124918370_st1.seed,2022-05-25_09:31:08,0:7:20:16,b'5788be1014ef2f7fbcfa95802afc9002  /bin/bash\na7e7dd15fbc8602c16d52981f037362f  /bin/bunzip2\nRual834024c3ced15a5307b30482daf0  /bin/busybox\na7e7dd15fbc8602c16d52981f037362f  /bin/bzcat\n',b'D124816Z\nFc0x4f4f130x4f528c0x4f8ca4Z\n/bin/bash: FAILED\n/bin/bunzip2: FAILED\nSuccessfully triggered bug 271comma crashing now!\nSuccessfully triggered bug 271comma crashing now!\n',b'AddressSanitizer:DEADLYSIGNAL\n=================================================================\n==20047==ERROR: AddressSanitizer: BUS on unknown address (pc 0x7fc8e6da6b14 bp 0x80016bf10280 sp 0x7ffe08e54d80 T0)\n==20047==The signal is caused by a READ memory access.\n==20047==Hint: this fault was caused by a dereference of a high value address (see register values below).  Disassemble the provided pc to learn which register was used.\n    #0 0x7fc8e6da6b14 in getdelim (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14)\n    #1 0x45cf88 in __interceptor_getline.part.195 /root/whov1/LLVM/llvm/projects/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc:5199\n    #2 0x4f783e in digest_check /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:599:44\n    #3 0x4f6063 in main /root/datav5/lava_corpus/LAVA-M/md5sum/coreutils-8.24-lava-safe/src/md5sum.c:954:15\n    #4 0x7fc8e6d48c86 in __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x21c86)\n    #5 0x41bfa9 in _start (/root/md5sumv3/Programs/md5sum/code_Bin/md5sum+0x41bfa9)\n\nAddressSanitizer can not provide additional info.\nSUMMARY: AddressSanitizer: BUS (/lib/x86_64-linux-gnu/libc.so.6+0x7fb14) in getdelim\n==20047==ABORTING\n',,,
